suite_name,target_col,test_seed,n_train,descriptor_family,model_name,method_label,rmse_mean,rmse_ci_low,rmse_ci_high,rmse_std,mae_mean,mae_ci_low,mae_ci_high,r2_mean,r2_ci_low,r2_ci_high,spearman_mean,spearman_ci_low,spearman_ci_high
primary,uptake(mmol/g) CO2 at 0.15 bar,17,10000,geometry_only,hgb,geometry_only | hgb,0.6047673231246989,0.6022952164599887,0.6072394297894091,0.00398851412212571,0.3559046070211017,0.35489365587239974,0.3569155581698037,0.6354981375818446,0.6325096718276566,0.6384866033360326,0.8508706170148687,0.8501323281023242,0.8516089059274131
primary,uptake(mmol/g) CO2 at 0.15 bar,17,20000,geometry_only,hgb,geometry_only | hgb,0.5955495260549297,0.5940386373585463,0.5970604147513131,0.002437678352843873,0.35344590826125194,0.35184281914589866,0.3550489973766052,0.6465333598406119,0.6447396615818078,0.6483270580994159,0.8511059688975177,0.8491869122736833,0.8530250255213521
primary,uptake(mmol/g) CO2 at 0.15 bar,17,40000,geometry_only,hgb,geometry_only | hgb,0.5817512625785236,0.5809455961369319,0.5825569290201154,0.0012998678519350847,0.3444988184958581,0.344095543490791,0.3449020935009252,0.6627260980834216,0.6617915828978838,0.6636606132689595,0.858114853160567,0.8577261654730175,0.8585035408481165
primary,uptake(mmol/g) CO2 at 0.15 bar,17,210995,geometry_only,hgb,geometry_only | hgb,0.5689421913043347,0.5686387274646995,0.5692456551439699,0.00048961067385068,0.33900093463764724,0.3388274446924939,0.3391744245828006,0.6774160999096961,0.6770719380848031,0.677760261734589,0.8616482193565835,0.8614998855093382,0.8617965532038289
primary,uptake(mmol/g) CO2 at 0.15 bar,17,500,geometry_only,mlp,geometry_only | mlp,0.7251130017274684,0.6928987825526963,0.7573272209022405,0.051974645732729446,0.43585276705844683,0.4166278952317844,0.45507763888510927,0.4735937540518564,0.4254747743518038,0.521712733751909,0.7778569502913482,0.7485660344373838,0.8071478661453125
primary,uptake(mmol/g) CO2 at 0.15 bar,17,1000,geometry_only,mlp,geometry_only | mlp,0.7053844669261279,0.6811441986019494,0.7296247352503064,0.039109417856141145,0.4244166371454732,0.41007033144328986,0.4387629428476565,0.5027694773815323,0.4679605459402191,0.5375784088228456,0.8005662360310721,0.7868114871960199,0.8143209848661244
primary,uptake(mmol/g) CO2 at 0.15 bar,17,2000,geometry_only,mlp,geometry_only | mlp,0.6671620946047754,0.6636135605335616,0.6707106286759892,0.005725229601911077,0.39830625559318983,0.39725780569306995,0.3993547054933097,0.5563937804130558,0.5516715674011187,0.5611159934249929,0.8251969038785933,0.8229323470979671,0.8274614606592195
primary,uptake(mmol/g) CO2 at 0.15 bar,17,5000,geometry_only,mlp,geometry_only | mlp,0.655800246716015,0.6469116714789209,0.6646888219531091,0.014340889236218632,0.39191600863699727,0.3864122218562135,0.39741979541778105,0.5712184012902274,0.5594667660565201,0.5829700365239346,0.8317811770819714,0.8254885575214889,0.838073796642454
primary,uptake(mmol/g) CO2 at 0.15 bar,17,10000,geometry_only,mlp,geometry_only | mlp,0.6304897090989433,0.625414133639062,0.6355652845588247,0.00818896882106209,0.3737159273792504,0.3705812230542316,0.37685063170426925,0.6037876090475627,0.5973977413364407,0.6101774767586846,0.8441752617593377,0.8411233160344218,0.8472272074842535
primary,uptake(mmol/g) CO2 at 0.15 bar,17,20000,geometry_only,mlp,geometry_only | mlp,0.6111182116827407,0.6082862976044521,0.6139501257610294,0.0045690299108615134,0.3614155277749078,0.3589055086496965,0.36392554690011913,0.6277982446893005,0.6243427372605371,0.6312537521180638,0.8547437017767209,0.8531347800214883,0.8563526235319534
primary,uptake(mmol/g) CO2 at 0.15 bar,17,40000,geometry_only,mlp,geometry_only | mlp,0.6032643928415455,0.6003049075318717,0.6062238781512194,0.004774854224682669,0.3562333454020324,0.35347843191392786,0.3589882588901369,0.6373013099207335,0.6337187229905606,0.6408838968509064,0.8581982321032801,0.8570356576361211,0.859360806570439
primary,uptake(mmol/g) CO2 at 0.15 bar,17,210995,geometry_only,mlp,geometry_only | mlp,0.5798232911064112,0.5772327867373169,0.5824137954755054,0.004179537803548626,0.3403526691890319,0.3381496765968404,0.3425556617812234,0.6649437383339748,0.6619439342690472,0.6679435423989024,0.8659833045738171,0.8645771716302688,0.8673894375173654
primary,uptake(mmol/g) CO2 at 0.15 bar,17,500,geometry_only,rf,geometry_only | rf,0.6812186087046493,0.6690703681575575,0.6933668492517412,0.019600055965520523,0.4062114144758528,0.39952190510009566,0.4129009238516099,0.5371901726892214,0.5205088680534431,0.5538714773249998,0.8137194775719385,0.8080979902829247,0.8193409648609523
primary,uptake(mmol/g) CO2 at 0.15 bar,17,1000,geometry_only,rf,geometry_only | rf,0.6568782945935843,0.6535524674780252,0.6602041217091433,0.0053659126475075715,0.3919947640320086,0.3887713193590208,0.3952182087049964,0.5699667650356599,0.5656019818944792,0.5743315481768406,0.8247604344327446,0.821764802955083,0.8277560659104062
primary,uptake(mmol/g) CO2 at 0.15 bar,17,2000,geometry_only,rf,geometry_only | rf,0.6402206036423767,0.6374078299537407,0.6430333773310126,0.004538148672797471,0.38121377284955776,0.37919730437039284,0.3832302413287227,0.59150659586541,0.5879189931636156,0.5950941985672044,0.833731428196443,0.8319988879675143,0.8354639684253716
primary,uptake(mmol/g) CO2 at 0.15 bar,17,5000,geometry_only,rf,geometry_only | rf,0.6171009189838852,0.6140628576034701,0.6201389803643003,0.004901629404850513,0.36425628694678835,0.36227710790157386,0.36623546599200285,0.6204725763630393,0.6167374038605277,0.624207748865551,0.8463859043319097,0.845213119839782,0.8475586888240375
primary,uptake(mmol/g) CO2 at 0.15 bar,17,10000,geometry_only,rf,geometry_only | rf,0.5983382741574808,0.5951725645289909,0.6015039837859706,0.005107577977935456,0.3514567012824945,0.34995723257413025,0.35295616999085877,0.6431972721465462,0.6394068836193911,0.6469876606737013,0.8551592701140731,0.8543440116814319,0.8559745285467143
primary,uptake(mmol/g) CO2 at 0.15 bar,17,20000,geometry_only,rf,geometry_only | rf,0.5810189455764826,0.5793809925289751,0.5826568986239901,0.0026426848625191552,0.33995845560996224,0.33912229457871584,0.34079461664120864,0.6635699421147601,0.6616776051957555,0.6654622790337646,0.8632966860023599,0.862858218349066,0.8637351536556538
primary,uptake(mmol/g) CO2 at 0.15 bar,17,40000,geometry_only,rf,geometry_only | rf,0.5641061930676492,0.5633460351208954,0.564866351014403,0.0012264441291933823,0.3290537511606261,0.3287491331382921,0.32935836918296,0.6828755701095186,0.682021522272614,0.6837296179464232,0.870562679691336,0.8701834744576211,0.870941884925051
